"","mean","se_mean","sd","0.5%","2.5%","25%","50%","75%","97.5%","99.5%","n_eff","Rhat"
"log_lambda[104]",-2.7070034319488,0.000622734852682176,0.145007986397673,-3.0999720840868,-2.99940959686881,-2.803171896013,-2.7041748176801,-2.60714695270861,-2.4329703968068,-2.35446719788629,54222.2454474352,1.00004940266457
"log_lambda[105]",4.87863645890707,0.000152242633895292,0.0304092698694408,4.80012212040059,4.81866658789343,4.85821893009284,4.87866927900281,4.89932829385505,4.93758400504419,4.95506175092186,39896.9234782941,0.99999023004788
"log_lambda[106]",2.87445157650056,0.000156086823176702,0.0312796345979708,2.79335685455321,2.81277829879073,2.85331629218008,2.87457477900789,2.89558265474804,2.93540624767019,2.95311421687732,40159.7369130657,0.999997223090667
"log_lambda[107]",2.34542729920415,0.000174593012908633,0.0350596789936937,2.2540583647304,2.27618732945077,2.32197661840253,2.345753091055,2.36904516736104,2.41388141986698,2.43520977677272,40323.8649579035,0.999988946979894
"log_lambda[108]",0.341242416797638,0.000177804532212992,0.0357987717851271,0.248659683798656,0.270022425234057,0.31722771226432,0.341389093588996,0.36545224439772,0.410575842905915,0.432263380025267,40536.9061743854,0.999999591723221
"log_lambda[109]",5.82176261880463,0.000150650371140063,0.0301228679054597,5.74262047865328,5.76256066510956,5.80157799043279,5.82172175063087,5.84215935023102,5.87997713893134,5.89810552801617,39980.8683889277,0.999993951824975
"log_lambda[110]",3.81757773639812,0.000154720955951017,0.0310069098553275,3.73780040837733,3.75632460535085,3.79669958942497,3.81776512400724,3.83863376191305,3.87766542337055,3.89585024270157,40162.3108513646,1.00000453227463
"log_lambda[111]",2.42978172395812,0.000173568866124745,0.0347379436189775,2.34043083039953,2.36147945136911,2.40621715664139,2.42993516028097,2.45343202369145,2.49695868131973,2.51828908277507,40055.7215339602,0.999961962993651
"log_lambda[112]",0.425596841551616,0.000177218387729809,0.0354953954572701,0.334125819975858,0.355108092267499,0.401627430653187,0.425884206503783,0.449730412014466,0.494312514347207,0.515316683568404,40116.8177732861,0.999977844188464
"log_lambda[113]",8.06303655633055,3.83241398589079e-05,0.00758323677409906,8.04344211323759,8.04813821241554,8.05797520623673,8.06302768759146,8.06813983634605,8.07779677939177,8.08245332712013,39152.9418940548,0.999950053131944
"log_lambda[114]",6.05885167392404,5.18581238931126e-05,0.0104333851853592,6.03189895546028,6.03831100221777,6.05182141586554,6.05886206516009,6.06592795763339,6.07918086429537,6.08557708885307,40477.7981608298,0.999928298899446
"log_lambda[115]",5.52982739662763,9.61387841189034e-05,0.0190820796838469,5.48035312874505,5.49226275534756,5.51707816627952,5.52983246317437,5.54276159103621,5.56734883526837,5.57875509828051,39396.1842257024,0.999962065854209
"log_lambda[116]",3.52564251422112,0.000101418450268785,0.0203507969157813,3.4735129675172,3.48547215435505,3.51204200503329,3.52566825537149,3.53934784336789,3.56542394106374,3.57815665585982,40265.1110148758,0.999971023172954
"log_lambda[117]",9.00616271622811,3.27749335144071e-05,0.00642868858354854,8.98949397050234,8.99357976171327,9.00185368847755,9.00617882432607,9.01048609129333,9.01882841083523,9.02297633480783,38473.4505031588,0.999941854661372
"log_lambda[118]",7.0019778338216,4.82443106088173e-05,0.00964507774436344,6.97705137295734,6.98309178977249,6.99549864968456,7.00199986602231,7.00846283722392,7.02089140654245,7.02665737163276,39968.6293764592,0.99995906050376
"log_lambda[119]",5.6141818213816,9.33582759133682e-05,0.0183109260061731,5.56613999656845,5.57780358363295,5.60198699630218,5.61439506933099,5.62645631184655,5.65008890157109,5.66113801357229,38469.3607557475,0.999925360403595
"log_lambda[120]",3.6099969389751,9.97197419853865e-05,0.0196506127858709,3.55884448655612,3.57077171439361,3.5968389380467,3.61008189643633,3.62321436022972,3.64823711720054,3.66023219322867,38832.0129386997,0.999952631524492
"log_lambda[121]",5.71405872075358,2.71516480294066e-05,0.00541421310624254,5.70004244365599,5.70335902651036,5.71045029727549,5.71406998248573,5.71771464221564,5.72467054685684,5.72789766883078,39762.9229164685,0.999972713176693
"log_lambda[122]",3.70987383834707,4.51645697730625e-05,0.00901126035305573,3.68678551009322,3.69213685970393,3.70379803114942,3.70991318949109,3.71597675031407,3.72754230402674,3.73328014633602,39808.4547442546,0.999962757516155
"log_lambda[123]",3.18084956105065,9.14901527654266e-05,0.0183130848759121,3.13382935947703,3.1445916514084,3.16853303072923,3.18093798401844,3.19319449207708,3.2166025398336,3.22829106088423,40065.8454060312,0.999977685494763
"log_lambda[124]",1.17666467864415,9.76831227266027e-05,0.0196452872428929,1.12611310126694,1.13823569090341,1.16349351502132,1.17677265912468,1.18990450270549,1.2149998685331,1.22696677134371,40446.1974002063,0.999992323316626
"log_lambda[125]",6.65718488065114,1.81658229502705e-05,0.00362978398818695,6.64779238184147,6.65009749919595,6.65473915611058,6.65718332833123,6.65962780326534,6.66429985768941,6.66642272330512,39925.5959043912,1.00000561910214
"log_lambda[126]",4.65299999824463,4.14511051129772e-05,0.00808788493539482,4.63230891365717,4.63713600349455,4.6475303546931,4.6530182336449,4.65846634783359,4.66889039403884,4.67356742225144,38071.2994846167,1.00002105843999
"log_lambda[127]",3.26520398580463,8.78897358317412e-05,0.0174917255932878,3.21892289923897,3.2304641730405,3.25357133022412,3.26527797018768,3.27697946032968,3.29961694177481,3.31005275819916,39608.5544708235,0.999916599906728
"log_lambda[128]",1.26101910339812,9.51710173451548e-05,0.0189038646584313,1.21176055553091,1.22356886886806,1.24847996019153,1.26115606051896,1.27364232270493,1.29818747802166,1.3092667445967,39454.0667546811,0.99995501974877
"log_lambda[129]",1.00390502872265,0.000155722499632176,0.03161773394556,0.92181570967672,0.941851989122785,0.982484033777387,1.00415886885286,1.02530629697983,1.06491899179112,1.08434012196501,41224.8181608529,0.999999408657415
"log_lambda[130]",-1.00027985368385,0.000160559411042297,0.0324627925527418,-1.08444982808535,-1.06370229775681,-1.02234902280521,-1.0000004546647,-0.978278524463296,-0.937294799722789,-0.917035375442207,40878.9959323801,1.00000032034084
"log_lambda[131]",-1.52930413098027,0.00017923953286187,0.0360930871240083,-1.6231303070229,-1.60015760537697,-1.55367212179615,-1.52880996038854,-1.5046914009082,-1.4598425783203,-1.43875693175559,40549.0284420531,1.00001852234241
"log_lambda[132]",-3.53348901338678,0.000182707016672547,0.0368176840961521,-3.62982569563558,-3.60527675031077,-3.55857583988348,-3.53309319043993,-3.50846124075925,-3.4626061060071,-3.44023987552132,40607.1473616877,1.00002346210027
"log_lambda[133]",1.94703118862022,0.000154508812740126,0.0313277944039283,1.86636326195596,1.88533985118009,1.92572115419509,1.94737658312956,1.96838685006127,2.00732045714639,2.02674765858338,41110.5350557806,0.999996052527372
"log_lambda[134]",-0.05715369378629,0.000159457783221922,0.0321858966633132,-0.141089053458727,-0.120028231386679,-0.078904754282056,-0.0568847092061862,-0.0352107844431435,0.00526621155918165,0.0250498528074968,40741.7594907852,1.00000056222386
"log_lambda[135]",-1.44494970622629,0.000176861919143082,0.0356878064244156,-1.53905112327407,-1.51500086613728,-1.46910031262332,-1.44493945227635,-1.42077698059522,-1.37546938346219,-1.35354026163934,40716.5566005551,0.999983521860099
"log_lambda[136]",-3.4491345886328,0.000181849355533733,0.0364318247286536,-3.54373486473162,-3.52029798155007,-3.47373130274564,-3.44901496819646,-3.42451480963747,-3.3782195376483,-3.35421330473622,40136.3906704708,0.999993679427548
"log_lambda[137]",-2.0405303668113,0.000620374453133665,0.144076486972167,-2.43447292375323,-2.33099243862895,-2.13603168235829,-2.03727333626312,-1.94177533247004,-1.76813650082997,-1.68889600220086,53935.9596490859,1.00003270253146
"log_lambda[138]",-4.0447152492178,0.000620613774336038,0.144168924780204,-4.43817215367243,-4.3347987731207,-4.14108864825897,-4.04102713755761,-3.94604026852476,-3.77151489879504,-3.69116715736208,53963.5482735041,1.00003663116953
"log_lambda[139]",-4.57373952651422,0.000628921482869682,0.145119037744461,-4.96823976977184,-4.86659240428331,-4.67019882993239,-4.57023554859357,-4.47362726968643,-4.29939484960337,-4.22283527116916,53242.1911811852,1.00002472972373
"log_lambda[140]",-6.57792440892073,0.000629038361351122,0.145206263685526,-6.97295553481726,-6.8698702672793,-6.67456215890269,-6.57473145838381,-6.4778463982523,-6.30268157325442,-6.22493446716716,53286.4071437687,1.00002893392161
"log_lambda[141]",-1.09740420691373,0.000619632823718587,0.144075018508759,-1.49061906393868,-1.38807642870201,-1.19302850887104,-1.09396800559529,-0.998528965785731,-0.823705657578706,-0.74442552475319,54064.0451429152,1.00003563326656
"log_lambda[142]",-3.10158908932024,0.000619930038778152,0.144168669181881,-3.49466178974067,-3.39179429962781,-3.19766910143118,-3.09819270833073,-3.00264375266221,-2.82774963735938,-2.74933744746241,54082.4575070909,1.00003972734297
"log_lambda[143]",-4.48938510176024,0.000622464197202441,0.144917786416526,-4.88290689188087,-4.78258328818499,-4.58540835950562,-4.48652058580579,-4.38960777482604,-4.2150097562644,-4.13741356238035,54201.9148664527,1.00004497871151
"log_lambda[144]",-6.49356998416675,0.000622734852682201,0.145007986397673,-6.88653863630475,-6.78597614908676,-6.58973844823095,-6.49074136989805,-6.39371350492656,-6.21953694902476,-6.14103375010424,54222.2454474308,1.00004940266457
"log_lambda[145]",1.09206990668912,0.000152242633895288,0.0304092698694408,1.01355556818264,1.03210003567548,1.07165237787489,1.09210272678485,1.1127617416371,1.15101745282624,1.16849519870391,39896.9234782963,0.999990230047881
"log_lambda[146]",-0.912114975717391,0.000156086823176702,0.0312796345979708,-0.993209697664739,-0.973788253427224,-0.933250260037873,-0.91199177321006,-0.890983897469916,-0.851160304547762,-0.83345233534063,40159.7369130658,0.999997223090667
"log_lambda[147]",-1.44113925301381,0.000174593012908633,0.0350596789936937,-1.53250818748755,-1.51037922276718,-1.46458993381542,-1.44081346116295,-1.41752138485692,-1.37268513235097,-1.35135677544524,40323.8649579038,0.999988946979894
"log_lambda[148]",-3.44532413542031,0.000177804532212992,0.035798771785127,-3.5379068684193,-3.51654412698389,-3.46933883995363,-3.44517745862896,-3.42111430782023,-3.37599070931204,-3.35430317219269,40536.9061743854,0.999999591723221
"log_lambda[149]",2.03519606658668,0.000150650371140059,0.0301228679054598,1.95605392643533,1.97599411289161,2.01501143821483,2.03515519841292,2.05559279801307,2.09341058671339,2.11153897579821,39980.86838893,0.999993951824975
"log_lambda[150]",0.031011184180172,0.000154720955951015,0.0310069098553274,-0.0487661438406185,-0.0302419468670992,0.0101330372070149,0.0311985717892846,0.0520672096950935,0.0910988711526022,0.109283690483621,40162.3108513654,1.00000453227463
"log_lambda[151]",-1.35678482825983,0.000173568866124745,0.0347379436189774,-1.44613572181842,-1.42508710084884,-1.38034939557656,-1.35663139193698,-1.3331345285265,-1.28960787089822,-1.26827746944288,40055.7215339602,0.999961962993651
"log_lambda[152]",-3.36096971066634,0.000177218387729809,0.0354953954572701,-3.4524407322421,-3.43145845995045,-3.38493912156476,-3.36068234571417,-3.33683614020349,-3.29225403787075,-3.27124986864955,40116.8177732862,0.999977844188464
"log_lambda[153]",4.2764700041126,3.83241398589057e-05,0.00758323677409905,4.25687556101964,4.26157166019759,4.27140865401878,4.27646113537351,4.2815732841281,4.29123022717382,4.29588677490218,39152.9418940592,0.999950053131945
"log_lambda[154]",2.27228512170609,5.18581238931126e-05,0.0104333851853592,2.24533240324233,2.25174444999981,2.26525486364759,2.27229551294214,2.27936140541544,2.29261431207742,2.29901053663511,40477.7981608298,0.999928298899446
"log_lambda[155]",1.74326084440967,9.61387841189087e-05,0.0190820796838469,1.6937865765271,1.70569620312961,1.73051161406157,1.74326591095642,1.75619503881825,1.78078228305042,1.79218854606256,39396.1842256981,0.999962065854209
"log_lambda[156]",-0.260924037996833,0.000101418450268785,0.0203507969157813,-0.313053584700752,-0.301094397862905,-0.274524547184667,-0.260898296846466,-0.247218708850061,-0.22114261115421,-0.208409896358127,40265.1110148757,0.999971023172954
"log_lambda[157]",5.21959616401016,3.27749335144037e-05,0.00642868858354853,5.20292741828439,5.20701320949532,5.21528713625959,5.21961227210812,5.22391953907538,5.23226185861728,5.23640978258988,38473.4505031666,0.999941854661375
"log_lambda[158]",3.21541128160365,4.82443106088108e-05,0.00964507774436341,3.19048482073939,3.19652523755454,3.2089320974666,3.21543331380436,3.22189628500597,3.2343248543245,3.24009081941481,39968.6293764697,0.999959060503762
"log_lambda[159]",1.82761526916365,9.33582759133643e-05,0.0183109260061731,1.77957344435049,1.791237031415,1.81542044408423,1.82782851711304,1.8398897596286,1.86352234935314,1.87457146135434,38469.3607557507,0.999925360403595
"log_lambda[160]",-0.176569613242855,9.97197419853769e-05,0.019650612785871,-0.227722065661829,-0.215794837824339,-0.189727614171252,-0.176484655781627,-0.163352191988233,-0.138329435017411,-0.126334358989278,38832.0129387073,0.999952631524493
"log_lambda[161]",7.14813961517671,2.71516480294081e-05,0.00541421310624255,7.13412333807912,7.1374399209335,7.14453119169862,7.14815087690886,7.15179553663877,7.15875144127997,7.16197856325392,39762.9229164642,0.999972713176696
"log_lambda[162]",5.1439547327702,4.51645697730611e-05,0.00901126035305571,5.12086640451635,5.12621775412706,5.13787892557255,5.14399408391422,5.1500576447372,5.16162319844987,5.16736104075915,39808.4547442569,0.999962757516155
"log_lambda[163]",4.61493045547378,9.14901527654285e-05,0.0183130848759121,4.56791025390016,4.57867254583153,4.60261392515236,4.61501887844157,4.6272753865002,4.65068343425673,4.66237195530736,40065.8454060295,0.999977685494763
"log_lambda[164]",2.61074557306728,9.76831227266033e-05,0.0196452872428929,2.56019399569007,2.57231658532655,2.59757440944445,2.61085355354781,2.62398539712862,2.64908076295623,2.66104766576685,40446.1974002058,0.999992323316625
"log_lambda[165]",8.09126577507427,1.81658229502691e-05,0.00362978398818695,8.0818732762646,8.08417839361908,8.08882005053371,8.09126422275436,8.09370869768847,8.09838075211254,8.10050361772825,39925.5959043971,1.00000561910216
"log_lambda[166]",6.08708089266776,4.1451105112976e-05,0.00808788493539483,6.06638980808031,6.07121689791768,6.08161124911623,6.08709912806803,6.09254724225672,6.10297128846197,6.10764831667457,38071.299484619,1.00002105843999
"log_lambda[167]",4.69928488022776,8.78897358317445e-05,0.0174917255932879,4.6530037936621,4.66454506746363,4.68765222464725,4.69935886461081,4.71106035475281,4.73369783619794,4.74413365262229,39608.5544708205,0.999916599906728
"log_lambda[168]",2.69509999782125,9.51710173451545e-05,0.0189038646584313,2.64584144995404,2.65764976329119,2.68256085461466,2.69523695494209,2.70772321712806,2.73226837244479,2.74334763901983,39454.0667546813,0.999955019748769
"log_lambda[169]",2.43798592314579,0.000155722499632177,0.03161773394556,2.35589660409985,2.37593288354592,2.41656492820052,2.43823976327599,2.45938719140296,2.49899988621425,2.51842101638814,41224.8181608528,0.999999408657415
"log_lambda[170]",0.433801040739278,0.000160559411042297,0.0324627925527418,0.349631066337779,0.370378596666318,0.411731871617915,0.434080439758434,0.455802369959835,0.496786094700342,0.517045518980923,40878.99593238,1.00000032034084
"log_lambda[171]",-0.0952232365571374,0.000179239532861869,0.0360930871240083,-0.189049412599771,-0.166076710953844,-0.119591227373017,-0.0947290659654079,-0.0706105064850713,-0.0257616838971655,-0.00467603733245494,40549.0284420537,1.00001852234241
"log_lambda[172]",-2.09940811896365,0.000182707016672545,0.0368176840961521,-2.19574480121245,-2.17119585588764,-2.12449494546035,-2.0990122960168,-2.07438034633612,-2.02852521158397,-2.00615898109819,40607.1473616885,1.00002346210027
"log_lambda[173]",3.38111208304335,0.000154508812740126,0.0313277944039283,3.3004441563791,3.31942074560322,3.35980204861822,3.38145747755269,3.4024677444844,3.44140135156953,3.46082855300651,41110.5350557808,0.999996052527373
"log_lambda[174]",1.37692720063684,0.000159457783221923,0.0321858966633132,1.2929918409644,1.31405266303645,1.35517614014107,1.37719618521694,1.39887010997999,1.43934710598231,1.45913074723063,40741.7594907851,1.00000056222386
"log_lambda[175]",-0.0108688118031595,0.000176861919143082,0.0356878064244155,-0.104970228850944,-0.0809199717141455,-0.0350194182001874,-0.0108585578532159,0.0133039138279117,0.0586115109609436,0.08054063278379,40716.556600555,0.999983521860099
"log_lambda[176]",-2.01505369420967,0.000181849355533732,0.0364318247286536,-2.10965397030849,-2.08621708712694,-2.03965040832251,-2.01493407377333,-1.99043391521434,-1.94413864322517,-1.92013241031309,40136.3906704712,0.999993679427547
"log_lambda[177]",-0.606449472388165,0.000620374453133662,0.144076486972167,-1.0003920293301,-0.896911544205816,-0.701950787935163,-0.60319244183999,-0.507694438046912,-0.334055606406839,-0.254815107777724,53935.9596490864,1.00003270253146
"log_lambda[178]",-2.61063435479467,0.000620613774336039,0.144168924780204,-3.0040912592493,-2.90071787869757,-2.70700775383584,-2.60694624313448,-2.51195937410163,-2.33743400437191,-2.25708626293895,53963.5482735038,1.00003663116953
"log_lambda[179]",-3.13965863209109,0.000628921482869679,0.145119037744461,-3.53415887534871,-3.43251150986018,-3.23611793550926,-3.13615465417044,-3.0395463752633,-2.86531395518024,-2.78875437674602,53242.1911811856,1.00002472972373
"log_lambda[180]",-5.1438435144976,0.000629038361351105,0.145206263685526,-5.53887464039413,-5.43578937285617,-5.24048126447955,-5.14065056396068,-5.04376550382917,-4.86860067883129,-4.79085357274403,53286.4071437716,1.00002893392161
"log_lambda[181]",0.336676687509397,0.000619632823718585,0.144075018508759,-0.0565381695155506,0.0460044657211212,0.241052385552093,0.340112888827845,0.4355519286374,0.610375236844425,0.689655369669941,54064.0451429154,1.00003563326656
"log_lambda[182]",-1.66750819489711,0.000619930038778153,0.144168669181881,-2.06058089531754,-1.95771340520468,-1.76358820700804,-1.6641118139076,-1.56856285823908,-1.39366874293625,-1.31525655303928,54082.4575070908,1.00003972734297
"log_lambda[183]",-3.05530420733711,0.000622464197202449,0.144917786416526,-3.44882599745774,-3.34850239376186,-3.15132746508249,-3.05243969138266,-2.95552688040291,-2.78092886184127,-2.70333266795722,54201.9148664514,1.00004497871151
"log_lambda[184]",-5.05948908974362,0.000622734852682169,0.145007986397673,-5.45245774188162,-5.35189525466363,-5.15565755380782,-5.05666047547492,-4.95963261050343,-4.78545605460162,-4.70695285568111,54222.2454474364,1.00004940266457
"log_lambda[185]",2.52615080111225,0.000152242633895289,0.0304092698694408,2.44763646260577,2.46618093009861,2.50573327229802,2.52618362120798,2.54684263606023,2.58509834724937,2.60257609312704,39896.9234782957,0.999990230047881
"log_lambda[186]",0.52196591870574,0.000156086823176703,0.0312796345979708,0.440871196758393,0.460292640995907,0.500830634385258,0.522089121213071,0.543096996953214,0.582920589875369,0.600628559082501,40159.7369130653,0.999997223090667
"log_lambda[187]",-0.00705835859067534,0.000174593012908633,0.0350596789936936,-0.098427293064422,-0.0762983283440528,-0.0305090393922939,-0.00673256673982392,0.0165595095662137,0.0613957620721631,0.0827241189778959,40323.8649579038,0.999988946979894
"log_lambda[188]",-2.01124324099718,0.000177804532212992,0.035798771785127,-2.10382597399616,-2.08246323256076,-2.0352579455305,-2.01109656420582,-1.9870334133971,-1.94190981488891,-1.92022227776955,40536.9061743853,0.999999591723221
"log_lambda[189]",3.46927696100981,0.000150650371140062,0.0301228679054597,3.39013482085846,3.41007500731474,3.44909233263796,3.46923609283605,3.4896736924362,3.52749148113652,3.54561987022135,39980.8683889285,0.999993951824975
"log_lambda[190]",1.4650920786033,0.000154720955951015,0.0310069098553274,1.38531475058251,1.40383894755603,1.44421393163015,1.46527946621242,1.48614810411822,1.52517976557573,1.54336458490675,40162.3108513653,1.00000453227463
"log_lambda[191]",0.0772960661633026,0.000173568866124744,0.0347379436189774,-0.0120548273952881,0.00899379357428994,0.0537314988465674,0.0774495024861524,0.100946365896632,0.144473023524907,0.165803424980253,40055.7215339604,0.999961962993651
"log_lambda[192]",-1.9268888162432,0.000177218387729808,0.0354953954572701,-2.01835983781896,-1.99737756552732,-1.95085822714163,-1.92660145129104,-1.90275524578036,-1.85817314344761,-1.83716897422642,40116.8177732864,0.999977844188465
"log_lambda[193]",5.71055089853573,3.83241398588986e-05,0.00758323677409903,5.69095645544277,5.69565255462072,5.70548954844191,5.71054202979664,5.71565417855123,5.72531112159695,5.72996766932531,39152.9418940734,0.999950053131948
"log_lambda[194]",3.70636601612922,5.18581238931131e-05,0.0104333851853592,3.67941329766546,3.68582534442294,3.69933575807072,3.70637640736527,3.71344229983857,3.72669520650055,3.73309143105824,40477.798160829,0.999928298899446
"log_lambda[195]",3.17734173883281,9.61387841189072e-05,0.0190820796838469,3.12786747095023,3.13977709755274,3.1645925084847,3.17734680537955,3.19027593324138,3.21486317747355,3.22626944048569,39396.1842256993,0.99996206585421
"log_lambda[196]",1.1731568564263,0.000101418450268785,0.0203507969157813,1.12102730972238,1.13298649656023,1.15955634723846,1.17318259757666,1.18686218557307,1.21293828326892,1.225670998065,40265.1110148757,0.999971023172954
"log_lambda[197]",6.65367705843329,3.27749335144008e-05,0.00642868858354852,6.63700831270752,6.64109410391845,6.64936803068272,6.65369316653125,6.65800043349851,6.66634275304041,6.67049067701301,38473.4505031733,0.999941854661374
"log_lambda[198]",4.64949217602678,4.82443106088174e-05,0.00964507774436342,4.62456571516252,4.63060613197767,4.64301299188973,4.64951420822749,4.6559771794291,4.66840574874763,4.67417171383794,39968.6293764588,0.999959060503761
"log_lambda[199]",3.26169616358678,9.33582759133651e-05,0.0183109260061731,3.21365433877363,3.22531792583813,3.24950133850736,3.26190941153617,3.27397065405173,3.29760324377627,3.30865235577747,38469.36075575,0.999925360403595
"log_lambda[200]",1.25751128118028,9.9719741985379e-05,0.019650612785871,1.2063588287613,1.21828605659879,1.24435328025188,1.2575962386415,1.2707287024349,1.29575145940572,1.30774653543385,38832.0129387057,0.999952631524493
"beta2[1]",2.50346055387557,0.0767954644502737,1.63311323191159,-2.71730898235572,-0.762794803620146,1.50823729828433,2.55235398655068,3.54115877642678,5.67202290107533,6.79339168370303,452.232169461227,1.00896445907457
"beta2[2]",-2.20669313815535,0.0768346145617471,1.63325281027196,-7.42581037750391,-5.47644663862574,-3.20359716060364,-2.15635179292326,-1.16696163255621,0.957233440848727,2.08620915740808,451.848655435802,1.008951931646
"beta2[3]",-5.2511285336893,0.0766375314500117,1.6369002180094,-10.4291192568308,-8.52290184177328,-6.24857198090163,-5.20178648130073,-4.20848645504053,-2.09288955634592,-0.948511654224246,456.206426030173,1.00888359418531
"beta2[4]",-2.11852826018889,0.0767974414378487,1.63334328880506,-7.35163929915749,-5.3891230500797,-3.1165092661075,-2.06918511616861,-1.08179472787252,1.05139214142766,2.1694088716381,452.336300675142,1.00897795542758
"beta2[5]",1.06587183723459,0.0767883880985115,1.63313421598685,-4.15397037286422,-2.20045806775627,0.070957158749564,1.11573672777439,2.10347119421917,4.23506933845038,5.35355149309358,452.327147036988,1.00895925761063
"beta3[1]",-0.209686558851256,0.058711146957843,1.62860257235031,-4.90862756321546,-3.43822598166524,-1.22578785064847,-0.210855411412132,0.851962031729851,2.97499759966607,4.42752973842224,769.465413298848,1.00563990370119
"beta3[2]",-2.74289571855418,0.0587027708740081,1.62868704308642,-7.43157395352875,-5.97343050185637,-3.7607083060659,-2.74295857117282,-1.68074548337257,0.4369439600701,1.89028358730425,769.764857961918,1.00564093297919
"beta3[3]",0.733439601046307,0.0587131945023502,1.62862065171084,-3.96561040823578,-2.49920736420675,-0.283345334883898,0.733018687342545,1.79534056561779,3.91586492208216,5.37454810746035,769.428828874853,1.0056382982575
"beta3[4]",-2.6585412938002,0.0587090940823098,1.62856775143699,-7.34277421185204,-5.88878288026117,-3.67630954520531,-2.65916756894305,-1.59781166245857,0.524162573633498,1.97243154571069,769.486320289196,1.00564113683997
"beta4[1]",-0.898333444647075,0.0617481263621756,1.78768444947696,-5.68805132094139,-4.32708060197591,-2.06452852631737,-0.931382330387225,0.217419272860365,2.71938545630222,4.32286620575002,838.173944593999,1.00132608817157
"beta4[2]",-2.90251832705358,0.061749742134407,1.78768599507995,-7.68822141319613,-6.32910424360039,-4.06762970940227,-2.93507780974751,-1.78489986911282,0.713317543333639,2.31420387960093,838.131530343879,1.00132479179315
"pred_y[1]",11217.5817,0.612738689782514,121.996041333161,10908.995,10979,11135,11217,11299,11458,11535,39640.6593588144,0.999988937851018
"pred_y[2]",1512.221325,0.206471778689975,41.1009108459434,1408,1432.975,1484,1512,1540,1593,1620,39626.1149228142,0.999992483614623
"pred_y[3]",890.813975,0.170830073792286,33.9188256263049,804.995,825,868,890,914,958,979,39423.298422395,1.00003667147583
"pred_y[4]",120.014525,0.0556365070897337,11.1917311170118,92,99,112,120,127,142,149,40464.5599374954,0.999947415056653
"pred_y[5]",28808.858775,1.00571488107031,199.301606262357,28295.995,28416,28676,28809,28944,29199,29325.005,39270.989603319,1.00004074700698
"pred_y[6]",3882.4864,0.351554252533882,69.8026548585774,3700,3746,3836,3882,3930,4020,4063,39423.8623872388,0.999979971636313
"pred_y[7]",969.1355,0.178434243202388,35.4684132709442,879,900,945,969,993,1039,1061,39511.8272010993,0.999929319476492
"pred_y[8]",130.77265,0.0599458092992697,11.7076850284212,101.995,108,123,131,139,154,162,38143.8393545216,0.99998545305077
"pred_y[9]",101.0779,0.0533151738926172,10.5413737057364,75,81,94,101,108,122,129,39092.4383342845,1.00000815662776
"pred_y[10]",13.6312,0.018673027132537,3.71431440016662,5,7,11,13,16,21,24,39566.5212043396,0.99994482410757
"pred_y[11]",8.02105,0.0142645091957031,2.85061573133805,2,3,6,8,10,14,16,39935.9195101337,0.999942192770417
"pred_y[12]",1.076425,0.00556779016238328,1.04721613619938,0,0,0,1,2,3,5,35375.8539582186,0.999944328355285
"pred_y[13]",259.4743,0.0902224122200615,18.0161359352902,214,225,247,259,272,295,307,39874.4248001306,0.999962564909918
"pred_y[14]",35.002775,0.0306227228529045,6.00873280493651,21,24,31,35,39,47,51,38501.5467392062,0.999975561968344
"pred_y[15]",8.722975,0.0147123014651951,2.94149595602947,2,3,7,9,11,15,17,39973.7857740339,0.999945617490988
"pred_y[16]",1.175025,0.00549275372753486,1.0872997769224,0,0,0,1,2,4,5,39184.8639194591,1.00009515921192
"pred_y[17]",4.869625,0.011440963295193,2.31144130974548,0,1,3,5,6,10,12,40816.9506837905,0.999931585288589
"pred_y[18]",0.665425000000001,0.00410669636768449,0.819756896530475,0,0,0,0,1,3,4,39846.0219528504,0.999982152188053
"pred_y[19]",0.38315,0.0031374078094736,0.624904664845889,0,0,0,0,1,2,3,39672.1362480856,0.999993310092542
"pred_y[20]",0.0526749999999996,0.00114884822705027,0.230112294688264,0,0,0,0,0,1,1,40119.3907992201,1.00007224495548
"pred_y[21]",12.480075,0.019497679238141,3.9590838401066,4,5,10,12,15,21,24,41230.9702411268,0.999943139001258
"pred_y[22]",1.68315,0.00659679967790445,1.32566964682009,0,0,1,1,2,5,6,40383.5071149513,1.00002100359216
"pred_y[23]",0.420475,0.00319801552146479,0.647098325435036,0,0,0,0,1,2,3,40942.9769998816,0.999925771289309
"pred_y[24]",0.0569000000000006,0.00122444300533836,0.239507461461247,0,0,0,0,0,1,1,38261.4078501137,0.999939839914372
"pred_y[25]",110.255125,0.0556661893500935,11.0297428625995,83,89,103,110,118,133,140,39259.7735764761,0.999948391580471
"pred_y[26]",14.85675,0.0193333684860927,3.85887959274351,6,8,12,15,17,23,26,39838.9054831964,0.99998553797929
"pred_y[27]",8.75555000000001,0.0147911457735417,2.98062347511548,2,3,7,9,11,15,17,40607.9065203974,0.99997012152065
"pred_y[28]",1.173575,0.00547842545497131,1.08553036750682,0,0,0,1,2,4,5,39262.0020493039,0.999966791784164
"pred_y[29]",283.47805,0.0933902704883026,18.7906105641523,236,247,271,283,296,321,334,40483.5433331776,1.00003449003471
"pred_y[30]",38.224775,0.032336057677759,6.36233551317494,23,26,34,38,42,51,56,38713.1930743035,1.00001446993058
